arxiv_id,title,published,authors,affiliations,pdf_url
2504.00085v1,Variational Perturbation Theory in Open Quantum Systems for Efficient Steady State Computation,2025-03-31,André Melo; Gaspard Beugnot; Fabrizio Minganti,,https://arxiv.org/pdf/2504.00085v1
2503.24362v3,Quench dynamics via recursion method,2025-03-31,Ilya Shirokov; Viacheslav Khrushchev; Filipp Uskov; Ivan Dudinets; Igor Ermakov; Oleg Lychkovskiy,,https://arxiv.org/pdf/2503.24362v3
2503.24332v2,On Speedups for Convex Optimization via Quantum Dynamics,2025-03-31,Shouvanik Chakrabarti; Dylan Herman; Jacob Watkins; Enrico Fontana; Brandon Augustino; Junhyung Lyle Kim; Marco Pistoia,,https://arxiv.org/pdf/2503.24332v2
2503.24330v2,Quantum algorithms for cooling: a simple case study,2025-03-31,Daniel Molpeceres; Sirui Lu; J. Ignacio Cirac; Barbara Kraus,,https://arxiv.org/pdf/2503.24330v2
2504.02861v1,Bootstrapping the Electronic Structure of Quantum Materials,2025-03-31,Anna O. Schouten; Simon Ewing; David A. Mazziotti,,https://arxiv.org/pdf/2504.02861v1
2503.24276v2,Mitigation of correlated readout errors without randomized measurements,2025-03-31,Adrian Skasberg Aasen; Andras Di Giovanni; Hannes Rotzinger; Alexey V. Ustinov; Martin Gärttner,,https://arxiv.org/pdf/2503.24276v2
2503.24274v1,Implementation and readout of maximally entangled two-qubit gates quantum circuits in a superconducting quantum processor,2025-03-31,Viviana Stasino; Pasquale Mastrovito; Carlo Cosenza; Anna Levochkina; Martina Esposito; Domenico Montemurro; Giovanni P. Pepe; Alessandro Bruno; Francesco Tafuri; Davide Massarotti; Halima G. Ahmad,,https://arxiv.org/pdf/2503.24274v1
2503.24211v1,A Quantum Walk Inspired Qubit Lattice Algorithm for Simulating Electromagnetic Wave Propagation and Scattering in Conservative and Dissipative Magnetized Plasmas,2025-03-31,Efstratios Koukoutsis; Kyriakos Hizanidis; George Vahala; Christos Tsironis; Abhay K. Ram; Min Soe; Linda Vahala,,https://arxiv.org/pdf/2503.24211v1
2503.24171v3,Hamiltonian Dynamics Learning: A Scalable Approach to Quantum Process Characterization,2025-03-31,Yusen Wu; Yukun Zhang; Chuan Wang; Xiao Yuan,,https://arxiv.org/pdf/2503.24171v3
2503.24111v1,Inductive Graph Representation Learning with Quantum Graph Neural Networks,2025-03-31,Arthur M. Faria; Ignacio F. Graña; Savvas Varsamopoulos,,https://arxiv.org/pdf/2503.24111v1
2503.24107v2,Efficient Construction of Feasible Solutions in Column Generation using Quantum Annealing,2025-03-31,Taisei Takabayashi; Naoki Maruyama; Takuma Yoshihara; Renichiro Haba; Masayuki Ohzeki,,https://arxiv.org/pdf/2503.24107v2
2503.24090v1,Resource reduction for variational quantum algorithms by non-demolition measurements,2025-03-31,Dario Melegari; Rabia Abdul Razaq; Giovanni Minuto; Paolo Solinas,,https://arxiv.org/pdf/2503.24090v1
2503.24069v1,Impact of Amplitude and Phase Damping Noise on Quantum Reinforcement Learning: Challenges and Opportunities,2025-03-31,María Laura Olivera-Atencio; Lucas Lamata; Jesús Casado-Pascual,,https://arxiv.org/pdf/2503.24069v1
2503.24045v2,Performance Evaluation of Variational Quantum Eigensolver and Quantum Dynamics Algorithms on the Advection-Diffusion Equation,2025-03-31,A. Barış Özgüler,,https://arxiv.org/pdf/2503.24045v2
2503.24042v2,Strain Effects in a Directly Bonded Diamond-on-Insulator Substrate,2025-03-31,Ioannis Varveris; Gianni D. Aliberti; Tianyin Chen; Filip A. Sfetcu; Diederik J. W. Dekker; Alfred Schuurmans; Nikolaj K. Nitzsche; Salahuddin Nur; Ryoichi Ishihara,,https://arxiv.org/pdf/2503.24042v2
2503.23983v2,Quantum-computing within a bosonic context: Assessing finite basis effects on prototypical vibrational Hamiltonian spectra,2025-03-31,Joachim Knapik; Bruno Senjean; Benjamin Lasorne; Yohann Scribano,,https://arxiv.org/pdf/2503.23983v2
2503.23941v1,Choco-Q: Commute Hamiltonian-based QAOA for Constrained Binary Optimization,2025-03-31,Debin Xiang; Qifan Jiang; Liqiang Lu; Siwei Tan; Jianwei Yin,,https://arxiv.org/pdf/2503.23941v1
2503.23939v2,Simulation of Shor algorithm for discrete logarithm problems with comprehensive pairs of modulo p and order q,2025-03-31,Kaito Kishi; Junpei Yamaguchi; Tetsuya Izu; Noboru Kunihiro,,https://arxiv.org/pdf/2503.23939v2
2503.23931v1,Kernel-based dequantization of variational QML without Random Fourier Features,2025-03-31,Ryan Sweke; Seongwook Shin; Elies Gil-Fuster,,https://arxiv.org/pdf/2503.23931v1
2503.23755v1,Large-scale quantum-dot-lithium-niobate hybrid integrated photonic circuits enabling on-chip quantum networking,2025-03-31,Xudong Wang; Xiuqi Zhang; Bowen Chen; Yifan Zhu; Yuanhao Qin; Lvbin Dong; Jiachen Cai; Dongchen Sui; Jinbo Wu; Quan Zhang,,https://arxiv.org/pdf/2503.23755v1
2503.23750v2,Float Lattice Gas Automata: A connection between Molecular Dynamics and Lattice Boltzmann Method for quantum computers,2025-03-31,Antonio David Bastida Zamora; Ljubomir Budinski; Valtteri Lahtinen; Pierre Sagaut,,https://arxiv.org/pdf/2503.23750v2
2503.23738v4,Coherent manipulation of interacting electron qubits on solid neon,2025-03-31,Xinhao Li; Yizhong Huang; Xu Han; Xianjing Zhou; Amir Yacoby; Dafei Jin,,https://arxiv.org/pdf/2503.23738v4
2503.23723v1,Undecidable problems associated with variational quantum algorithms,2025-03-31,Georgios Korpas; Vyacheslav Kungurtsev; Jakub Mareček,,https://arxiv.org/pdf/2503.23723v1
2503.23654v2,Quantum Features of the Thermal Two-Qubit Quantum Rabi Model in Ultra- and Deep-Strong Regimes,2025-03-31,Ciro Micheletti Diniz; Gabriella G. Damas; Norton G. de Almeida; Celso J. Villas-Bôas; G. D. de Moraes Neto,,https://arxiv.org/pdf/2503.23654v2
2503.23610v3,Quantum Computation with Quantum Batteries,2025-03-30,Yaniv Kurman; Kieran Hymas; Arkady Fedorov; William J. Munro; James Quach,,https://arxiv.org/pdf/2503.23610v3
2503.23593v2,Measurement-induced back-action in a QD-based coherent spin-photon interface,2025-03-30,Adrià Medeiros; Manuel Gundín; Dario A. Fioretto; Vincent Vinel; Eliott Rambeau; Elham Mehdi; Niccolo Somaschi; Aristide Lemaître; Isabelle Sagnes; Nadia Belabas; Olivier Krebs; Pascale Senellart; Loïc Lanco,,https://arxiv.org/pdf/2503.23593v2
2504.00040v1,Quantum Methods for Managing Ambiguity in Natural Language Processing,2025-03-30,Jurek Eisinger; Ward Gauderis; Lin de Huybrecht; Geraint A. Wiggins,,https://arxiv.org/pdf/2504.00040v1
2503.23554v2,Deformations of the symmetric subspace of qubit chains,2025-03-30,Angel Ballesteros; Ivan Gutierrez-Sagredo; Jose de Ramon; J. Javier Relancio,,https://arxiv.org/pdf/2503.23554v2
2503.23531v1,Quantum-enhanced sensing of photonic modes with cat states,2025-03-30,Xiao-Wei Zheng; Jun-Cong Zheng; Xue-Feng Pan; Pengbo Li,,https://arxiv.org/pdf/2503.23531v1
2503.23475v2,Many-body quantum chaos and time reversal symmetry,2025-03-30,Weijun Wu; Saumya Shivam; Amos Chan,,https://arxiv.org/pdf/2503.23475v2
2503.23443v2,Entanglement detection with quantum support vector machine(QSVM) on near-term quantum devices,2025-03-30,M. Mahdian; Z. Mousavi,,https://arxiv.org/pdf/2503.23443v2
2503.23431v2,Towards practical non-Markovianity measures: Normalization and regularization techniques,2025-03-30,L. A. Mazhorina; N. D. Korolev; N. V. Morozov; E. Yu. Egorova; A. V. Zotova; T. A. Chudakova; G. S. Mazhorin; N. Sterligov; A. S. Kazmina; A. M. Polyanskiy; N. Abramov; I. O. Gridnev; M. A. Gavreev; A. Matveev; O. Lakhmanskaya; I. A. Simakov; E. A. Polyakov; K. Lakhmanskiy,,https://arxiv.org/pdf/2503.23431v2
2503.23408v3,Quantum-Assisted Machine Learning Models for Enhanced Weather Prediction,2025-03-30,Saiyam Sakhuja; Shivanshu Siyanwal; Abhishek Tiwari; Britant; Savita Kashyap,,https://arxiv.org/pdf/2503.23408v3
2503.23405v1,Quasi-cyclic Linear Error-Block Code-based Post-quantum Signature,2025-03-30,I. Cherkaoui; S. Belabssir; J. Horgan; I. Dey,,https://arxiv.org/pdf/2503.23405v1
2504.00034v2,Quantum Generative Models for Image Generation: Insights from MNIST and MedMNIST,2025-03-30,Chi-Sheng Chen; Wei An Hou; Hsiang-Wei Hu; Zhen-Sheng Cai,,https://arxiv.org/pdf/2504.00034v2
2503.23302v1,Genuine four-partite Bell nonlocality in the curved spacetime,2025-03-30,Guang-Wei Mi; Xiaofen Huang; Shao-Ming Fei; Tinggui Zhang,,https://arxiv.org/pdf/2503.23302v1
2503.23268v1,Multi-image quantum encryption scheme using blocks of bit planes and images,2025-03-30,Claire Levaillant,,https://arxiv.org/pdf/2503.23268v1
2503.23233v1,Quantum Simulations of Fundamental Physics,2025-03-29,Martin J. Savage,,https://arxiv.org/pdf/2503.23233v1
2503.23207v1,On the Quantum Chromatic Gap,2025-03-29,Lorenzo Ciardo,,https://arxiv.org/pdf/2503.23207v1
2503.23150v1,Quantum signatures and decoherence during inflation from deep subhorizon perturbations,2025-03-29,Francescopaolo Lopez; Nicola Bartolo,,https://arxiv.org/pdf/2503.23150v1
2503.23136v1,Bridging General Relativity and Quantum Dynamics Through Finite-Resource Logical Models,2025-03-29,Arturo Tozzi; Michel Planat,,https://arxiv.org/pdf/2503.23136v1
2503.23134v1,A Novel Transfer Matrix Framework for Multiple Dirac Delta Potentials,2025-03-29,Joaquín Figueroa; Ivan Gonzalez; Daniel Salinas-Arizmendi,,https://arxiv.org/pdf/2503.23134v1
2503.22908v1,"Quantum Many-Body Linear Algebra, Hamiltonian Moments, and a Coupled Cluster Inspired Framework",2025-03-28,Yuhang Ai; Huanchen Zhai; Johannes Tölle; Garnet Kin-Lic Chan,,https://arxiv.org/pdf/2503.22908v1
2503.22846v1,Theory of the correlated quantum Zeno effect in a monitored qubit dimer,2025-03-28,Severino Zeni; Gobinda Chakraborty; Alessandro Romito; Alberto Biella,,https://arxiv.org/pdf/2503.22846v1
2503.22823v2,Quantum Doeblin Coefficients: Interpretations and Applications,2025-03-28,Ian George; Christoph Hirche; Theshani Nuradha; Mark M. Wilde,,https://arxiv.org/pdf/2503.22823v2
2503.22797v1,Quantum Approximate Multi-Objective Optimization,2025-03-28,Ayse Kotil; Elijah Pelofske; Stephanie Riedmüller; Daniel J. Egger; Stephan Eidenbenz; Thorsten Koch; Stefan Woerner,,https://arxiv.org/pdf/2503.22797v1
2503.22656v1,Differential equation quantum solvers: engineering measurements to reduce cost,2025-03-28,Annie Paine; Casper Gyurik; Antonio Andrea Gentile,,https://arxiv.org/pdf/2503.22656v1
2503.22644v1,Streaming quantum state purification for general mixed states,2025-03-28,Daniel Grier; Debbie Leung; Zhi Li; Hakop Pashayan; Luke Schaeffer,,https://arxiv.org/pdf/2503.22644v1
2503.22641v1,QuCheck: A Property-based Testing Framework for Quantum Programs in Qiskit,2025-03-28,Gabriel Pontolillo; Mohammad Reza Mousavi; Marek Grzesiuk,,https://arxiv.org/pdf/2503.22641v1
2503.22633v1,The moment polytope of matrix multiplication is not maximal,2025-03-28,Maxim van den Berg; Matthias Christandl; Vladimir Lysikov; Harold Nieuwboer; Michael Walter; Jeroen Zuiddam,,https://arxiv.org/pdf/2503.22633v1
2503.22604v2,Enhanced Variational Quantum Kolmogorov-Arnold Network,2025-03-28,Hikaru Wakaura; Rahmat Mulyawan; Andriyan B. Suksmono,,https://arxiv.org/pdf/2503.22604v2
2503.22590v1,Accelerated VQE: Parameter Recycling for Similar Recurring Problem Instances,2025-03-28,Tobias Rohe; Maximilian Balthasar Mansky; Michael Kölle; Jonas Stein; Leo Sünkel; Claudia Linnhoff-Popien,,https://arxiv.org/pdf/2503.22590v1
2503.22570v2,Variational quantum-neural hybrid imaginary time evolution,2025-03-28,Hiroki Kuji; Tetsuro Nikuni; Yuta Shingu,,https://arxiv.org/pdf/2503.22570v2
2503.22564v2,Exploration of Design Alternatives for Reducing Idle Time in Shor's Algorithm: A Study on Monolithic and Distributed Quantum Systems,2025-03-28,Moritz Schmidt; Abhoy Kole; Leon Wichette; Rolf Drechsler; Frank Kirchner; Elie Mounzer,,https://arxiv.org/pdf/2503.22564v2
2503.22423v1,Light Storage in Light Cages: A Scalable Platform for Multiplexed Quantum Memories,2025-03-28,Esteban Gómez-López; Dominik Ritter; Jisoo Kim; Harald Kübler; Markus A. Schmidt; Oliver Benson,,https://arxiv.org/pdf/2503.22423v1
2503.22412v1,Casimir pressure with dissipation and quantum corrections from axion dark matter,2025-03-28,Philippe Brax; Pierre Brun,,https://arxiv.org/pdf/2503.22412v1
2503.22404v1,Avoiding convergence stagnation in a quantum circuit evolutionary framework through an adaptive cost function,2025-03-28,Bruno Oziel Fernandez; Rodrigo Bloot; Marcelo Moret,,https://arxiv.org/pdf/2503.22404v1
2503.22400v2,Frustration graph formalism for qudit observables,2025-03-28,Owidiusz Makuta; Błażej Kuzaka; Remigiusz Augusiak,,https://arxiv.org/pdf/2503.22400v2
2503.22384v1,Circuit cutting with classical side information,2025-03-28,Christophe Piveteau; Lukas Schmitt; David Sutter,,https://arxiv.org/pdf/2503.22384v1
2503.22380v4,Feedback Connections in Quantum Reservoir Computing with Mid-Circuit Measurements,2025-03-28,Jakob Murauer; Rajiv Krishnakumar; Sabine Tornow; Michaela Geierhos,,https://arxiv.org/pdf/2503.22380v4
2503.22325v2,A quantum search method for quadratic and multidimensional knapsack problems,2025-03-28,Sören Wilkening; Andreea-Iulia Lefterovici; Lennart Binkowski; Marlene Funck; Michael Perk; Robert Karimov; Sándor Fekete; Tobias J. Osborne,,https://arxiv.org/pdf/2503.22325v2
2503.22269v1,Hardware-efficient quantum annealing with error mitigation via classical shadow,2025-03-28,Takaharu Yoshida; Yuta Shingu; Chihaya Shimada; Tetsuro Nikuni; Hideaki Hakoshima; Yuichiro Matsuzaki,,https://arxiv.org/pdf/2503.22269v1
2503.22221v1,Enhancing Accuracy of Quantum-Selected Configuration Interaction Calculations using Multireference Perturbation Theory: Application to Aromatic Molecules,2025-03-28,Soichi Shirai; Shih-Yen Tseng; Hokuto Iwakiri; Takahiro Horiba; Hirotoshi Hirai; Sho Koh,,https://arxiv.org/pdf/2503.22221v1
2503.22147v1,Characterizing Non-Markovian Dynamics of Open Quantum Systems,2025-03-28,Sohail Reddy,,https://arxiv.org/pdf/2503.22147v1
2503.22768v1,Definitive Proof of the Classical Multiverse!,2025-03-28,Brian R. La Cour; Noah A. Davis,,https://arxiv.org/pdf/2503.22768v1
2503.22108v1,Fault tolerance against amplitude-damping noise using Bacon-Shor codes,2025-03-28,Long D. H. My; Akshaya Jayashankar; Prabha Mandayam; Hui Khoon Ng,,https://arxiv.org/pdf/2503.22108v1
2503.22107v1,Order-of-magnitude extension of qubit lifetimes with a decoherence-free subspace quantum error correction code,2025-03-28,Shival Dasu; Ben Criger; Cameron Foltz; Justin A. Gerber; Christopher N. Gilbreth; Kevin Gilmore; Craig A. Holliman; Nathan K. Lysne; Alistair. R. Milne; Daichi Okuno; Grahame Vittorini; David Hayes,,https://arxiv.org/pdf/2503.22107v1
2503.22099v4,Towards robust variational quantum simulation of Lindblad dynamics via stochastic Magnus expansion,2025-03-28,Jia-Cheng Huang; Hao-En Li; Yi-Cheng Wang; Guang-Ze Zhang; Jun Li; Han-Shi Hu,,https://arxiv.org/pdf/2503.22099v4
2503.22071v3,Quantum error correction for long chains of trapped ions,2025-03-28,Min Ye; Nicolas Delfosse,,https://arxiv.org/pdf/2503.22071v3
2503.22061v2,$\texttt{Symdyn}$: an automated algebraic solution for high-order quantum systems,2025-03-28,D. Martínez-Tibaduiza; Vladimir Vargas-Calderón; J. G. Dueñas; J. Flórez-Jiménez; A. Z. Khoury,,https://arxiv.org/pdf/2503.22061v2
2503.22016v2,Information Theoretic One-Time Programs from Geometrically Local $\text{QNC}_0$ Adversaries,2025-03-27,Lev Stambler,,https://arxiv.org/pdf/2503.22016v2
2503.22014v2,Ground states of quasi-two-dimensional correlated systems via energy expansion,2025-03-27,Sam Mardazad; Nicolas Laflorencie; Johannes Motruk; Adrian Kantian,,https://arxiv.org/pdf/2503.22014v2
2503.21905v2,Kicking Quantum Fisher Information out of Equilibrium,2025-03-27,Florent Ferro; Maurizio Fagotti,,https://arxiv.org/pdf/2503.21905v2
2503.21894v2,Entanglement in Typical States of Chern-Simons Theory,2025-03-27,Charlie Cummings,,https://arxiv.org/pdf/2503.21894v2
2503.21773v1,Simulating quantum circuits with restricted quantum computers,2025-03-27,Christophe Piveteau,,https://arxiv.org/pdf/2503.21773v1
2503.21741v2,Adiabatic quantum state preparation in integrable models,2025-03-27,Maximilian Lutz; Lorenzo Piroli; Georgios Styliaris; J. Ignacio Cirac,,https://arxiv.org/pdf/2503.21741v2
2503.21693v1,Numerically efficient quasi-adiabatic propagator path integral approach with two independent non-commuting baths,2025-03-27,R. Ovcharenko; B. P. Fingerhut,,https://arxiv.org/pdf/2503.21693v1
2503.21686v2,Molecular Quantum Transformer,2025-03-27,Yuichi Kamata; Quoc Hoan Tran; Yasuhiro Endo; Hirotaka Oshima,,https://arxiv.org/pdf/2503.21686v2
2503.21650v1,Hacking quantum computers with row hammer attack,2025-03-27,Fernando Almaguer-Angeles; Pedro R. Dieguez; Akshata Shenoy H.; Marcin Pawłowski,,https://arxiv.org/pdf/2503.21650v1
2503.22758v1,Multiple Embeddings for Quantum Machine Learning,2025-03-27,Siyu Han; Lihan Jia; Lanzhe Guo,,https://arxiv.org/pdf/2503.22758v1
2503.21590v1,Efficiency Enhancement up to Unity in a Generalized Quantum Otto Engine: Comparative Analysis with Conventional Quantum Otto Engine Utilizing a Two-Qubit Heisenberg XXZ Chain,2025-03-27,Zorar Ahmadi; Bashir Mojaveri,,https://arxiv.org/pdf/2503.21590v1
2503.21565v1,Understanding the physics of D-Wave annealers: From Schrödinger to Lindblad to Markovian Dynamics,2025-03-27,Vrinda Mehta; Hans De Raedt; Kristel Michielsen; Fengping Jin,,https://arxiv.org/pdf/2503.21565v1
2503.21553v2,Prethermalization by Random Multipolar Driving on a 78-Qubit Superconducting Processor,2025-03-27,Zheng-He Liu; Yu Liu; Gui-Han Liang; Cheng-Lin Deng; Keyang Chen; Yun-Hao Shi; Tian-Ming Li; Lv Zhang; Bing-Jie Chen; Cai-Ping Fang; Da'er Feng; Xu-Yang Gu; Yang He; Kaixuan Huang; Hao Li; Hao-Tian Liu; Li Li; Zheng-Yang Mei; Zhen-Yu Peng; Jia-Cheng Song; Ming-Chuan Wang; Shuai-Li Wang; Ziting Wang; Yongxi Xiao; Minke Xu; Yue-Shan Xu; Yu Yan; Yi-Han Yu; Wei-Ping Yuan; Jia-Chi Zhang; Jun-Jie Zhao; Kui Zhao; Si-Yun Zhou; Zheng-An Wang; Xiaohui Song; Ye Tian; Florian Mintert; Johannes Knolle; Roderich Moessner; Yu-Ran Zhang; Pan Zhang; Zhongcheng Xiang; Dongning Zheng; Kai Xu; Hongzheng Zhao; Heng Fan,,https://arxiv.org/pdf/2503.21553v2
2503.21519v2,How Likely Are You to Observe Non-locality with Imperfect Detection Efficiency and Random Measurement Settings?,2025-03-27,Paweł Cieśliński; Tamás Vértesi; Mateusz Kowalczyk; Wiesław Laskowski,,https://arxiv.org/pdf/2503.21519v2
2503.21514v2,Quantitative Evaluation of Quantum/Classical Neural Network Using a Game Solver Metric,2025-03-27,Suzukaze Kamei; Hideaki Kawaguchi; Shin Nishio; Takahiko Satoh,,https://arxiv.org/pdf/2503.21514v2
2503.21420v1,Beyond asymptotic scaling: Comparing functional quantum linear solvers,2025-03-27,Andreea-Iulia Lefterovici; Michael Perk; Debora Ramacciotti; Antonio F. Rotundo; S. E. Skelton; Martin Steinbach,,https://arxiv.org/pdf/2503.21420v1
2503.21374v1,Generative Decoding for Quantum Error-correcting Codes,2025-03-27,Hanyan Cao; Feng Pan; Dongyang Feng; Yijia Wang; Pan Zhang,,https://arxiv.org/pdf/2503.21374v1
2503.21336v3,Adaptive Variational Quantum Kolmogorov-Arnold Network,2025-03-27,Hikaru Wakaura; Rahmat Mulyawan; Andriyan B. Suksmono,,https://arxiv.org/pdf/2503.21336v3
2503.21302v1,Quantum Computing in Transport Science: A Review,2025-03-27,Chence Niu; Elnaz Irannezhad; Casey Myers; Vinayak Dixit,,https://arxiv.org/pdf/2503.21302v1
2504.00015v3,"Controlled measurement, Hermitian conjugation and normalization in matrix-manipulation algorithms",2025-03-27,Edward B. Fel'dman; Alexander I. Zenchuk; Wentao Qi; Junde Wu,,https://arxiv.org/pdf/2504.00015v3
